Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Eccentricity,A3,D1,D2,D3,D4
27,animal,341,1024,3072,triangles,"[[0.025, 0.025, 0.025], [0.925179, 0.906447, 0.975]]","[0.4780575363400536, 0.3930273522726357, 0.5336125671953365]",1.5779008352396546,3.9557704734962513,0.7111269855606117,0.29638622195987874,6.230528090307878,2.5523322914788418,"[0.4024906236690074, 0.5222188471654843, 0.48400771200703424, 0.43560694080633083, 0.2954994452253472, 0.173223812718307, 0.12482304151760357, 0.08915931536971683, 0.020379272084506704]","[0.04508175098573005, 0.7167998406731078, 0.6942589651802428, 0.046584476018587714, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.37783122270612285, 0.4491993425506127, 0.6234215174651028, 0.49327965186632705, 0.1532315514308165, 0.0020990623483673494, 0.0, 0.0, 0.0]","[0.2543602028097536, 0.6132249850684757, 0.6763220896414378, 0.29379589316785487, 0.12422242462801918, 0.009858922589525332, 0.0, 0.0, 0.0]","[0.4593887083231104, 0.7991629982526562, 0.37617867813628286, 0.093611283960181, 0.0052006268866767215, 0.0, 0.0, 0.0, 0.0]"
28,animal,6058,11660,34980,triangles,"[[0.025, 0.025, 0.025], [0.468681, 0.578224, 0.975]]","[0.24506899197036122, 0.3135733520564648, 0.4527765954528437]",1.1854997359497808,1.1576899467856445,0.21430792462136963,0.08476926157339644,1.9091832362652779,7.161738557118758,"[0.436872352052746, 0.5590925934008356, 0.3848637387131334, 0.3848637387131334, 0.32245340270559825, 0.25484220536410185, 0.1586262706858185, 0.0754124893424383, 0.023403876002825678]","[0.3647662583466372, 0.9029459837761019, 0.227231439625774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5281639805621655, 0.5787328723181175, 0.6086996229883113, 0.12173992459766227, 0.026220906836419564, 0.009364609584435558, 0.0, 0.0, 0.0]","[0.42559202082024705, 0.7706192969584721, 0.4658743931612581, 0.08932178214745926, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6855944690457492, 0.7176601346358621, 0.12215491653376377, 0.001526936456672047, 0.0, 0.0, 0.0, 0.0, 0.0]"
29,animal,2972,5878,17634,triangles,"[[0.025, 0.025, 0.025], [0.346738, 0.914682, 0.975]]","[0.18586891312179663, 0.5361850206137989, 0.6184136011526424]",1.3407271914032324,0.7914366250593499,0.18930084696526023,0.06452334686748447,1.052839780524747,8.999208307517739,"[0.4811600159614437, 0.42485405664680664, 0.40693852413760395, 0.4530070363041252, 0.39670107698948814, 0.21498639011043227, 0.09725574790710032, 0.058865321101665986, 0.025593617870289558]","[0.3021816952862959, 0.9065450858588876, 0.2946271529041385, 0.007554542382157397, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5910201756174259, 0.48768229215057535, 0.6381567540409016, 0.07251781295919336, 0.01812945323979834, 0.005438835971939502, 0.0, 0.0, 0.0]","[0.5051502578616799, 0.7891909752451834, 0.34357020905070484, 0.06293117690532712, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8077571837757431, 0.5837077459401355, 0.08254452972890805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30,animal,390,800,2400,triangles,"[[0.025, 0.025, 0.025], [0.35945, 0.524749, 0.975]]","[0.19219408700739998, 0.22386501276042342, 0.5672820104221212]",1.1243246263873259,0.6366462877421223,0.11558527376505141,0.04310313311048475,1.228074123493538,11.386099468361778,"[0.4849346330842068, 0.5264263663962245, 0.42529026644818135, 0.391578233132167, 0.29562859984812606, 0.18930603323608072, 0.13744136659605863, 0.09594963328404092, 0.04667819997601991]","[0.43532356565861574, 0.8826560572664347, 0.1771316577507471, 0.006004462974601597, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5232392737048324, 0.7472346818460316, 0.4059916772559235, 0.05249892378309355, 0.015749677134928065, 0.005249892378309355, 0.0, 0.0, 0.0]","[0.5168267556550943, 0.8353544237929771, 0.18580780641376501, 0.023421152068961976, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8674884596904043, 0.4968973897106636, 0.023595686103579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
31,animal,1802,3548,10644,triangles,"[[0.025, 0.025, 0.025], [0.500847, 0.975, 0.514588]]","[0.26292175587460104, 0.4736492427488644, 0.29388618047109705]",1.1698832322727768,1.0953671927703783,0.1843922380002926,0.09978938314150429,1.1669658266448488,14.003844805447995,"[0.6184160443071106, 0.43987752105526695, 0.3467269871847399, 0.3234393537171081, 0.32602686854684493, 0.23546384950605467, 0.15007586012473814, 0.11902568216789577, 0.02846266312710551]","[0.08637323931148161, 0.6358857445862526, 0.7669347973347074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.36620255627585874, 0.6413961932405573, 0.36620255627585874, 0.4572114755870189, 0.33369937080758727, 0.0021668790312180993, 0.0, 0.0, 0.0]","[0.21836399717112168, 0.6048336112120751, 0.74867656172956, 0.16117342648344696, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.43247966360516865, 0.8634036449671533, 0.259798934611738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
32,animal,1129,2246,6738,triangles,"[[0.025, 0.025, 0.025], [0.382772, 0.658333, 0.975]]","[0.2038726088108113, 0.33085231439854534, 0.5619529411709964]",1.1964996836075636,0.7621666266349291,0.200057877071186,0.08191551964846773,0.5833981261054659,10.52009354197577,"[0.45268603731633267, 0.5401367490706241, 0.4141048409541452, 0.3729515648344786, 0.36266324580456194, 0.19033390205345804, 0.12088774860152064, 0.10031111054168734, 0.01800455830235414]","[0.32845768220857086, 0.8121565575007945, 0.48206475747029054, 0.011438824753532318, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4055519358377261, 0.5115253060063781, 0.6501058669961539, 0.38313449214820355, 0.06113848278960695, 0.026493342542163012, 0.0, 0.0, 0.0]","[0.30503618752774997, 0.7251459068773457, 0.5881536070894341, 0.18630952771155987, 0.021918767966065865, 0.0, 0.0, 0.0, 0.0]","[0.5059530537060175, 0.8290694898734119, 0.23800283834769048, 0.0031523554748038476, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,animal,3144,6164,18492,triangles,"[[0.025, 0.025, 0.025], [0.541498, 0.692456, 0.975]]","[0.28306231065144283, 0.3800240357827336, 0.5811106910565803]",1.2707351006169618,1.4060537106334832,0.2745323448703536,0.10615976995039662,2.180888295198455,4.562233911973731,"[0.36019808326584235, 0.5440754264714821, 0.44583958558079784, 0.4080565698536116, 0.3979810989930286, 0.19647168178136853, 0.09571697317553853, 0.04785848658776926, 0.022669809436311757]","[0.3530465730709949, 0.8732435148083457, 0.3358628903109022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.31220478482766717, 0.7056936556459695, 0.5911569890228017, 0.23461543001842444, 0.003694731181392511, 0.0, 0.0, 0.0, 0.0]","[0.2515221307250045, 0.7887870902328373, 0.54753116892518, 0.1214834781052743, 0.0017110349028911871, 0.0, 0.0, 0.0, 0.0]","[0.5060679106078234, 0.8313972817128528, 0.22945936319485163, 0.00471491842181202, 0.0, 0.0, 0.0, 0.0, 0.0]"
34,animal,233,462,1386,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.257154, 0.544293]]","[0.4999490665678177, 0.15527906038660663, 0.27990264950219684]",1.1072762525968847,0.38156866178829646,0.09627934422738087,0.028981720978550757,0.5848134891117959,8.213522905143643,"[0.5511295890220972, 0.5459546633035798, 0.3544824117184381, 0.33119524598511, 0.2794459887999366, 0.20440956588143508, 0.1474853829777443, 0.14231045725922695, 0.031049554311104063]","[0.818761854077334, 0.5432616460891195, 0.1857304772954255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5597117101338313, 0.714600485265206, 0.4153835333068685, 0.058083290674265514, 0.012320698021813896, 0.0, 0.0, 0.0, 0.0]","[0.5876178902068454, 0.7581098414499583, 0.281394482634264, 0.0281394482634264, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8686061913005338, 0.49394083899481084, 0.03929074855640541, 0.0014032410198716219, 0.0, 0.0, 0.0, 0.0, 0.0]"
35,animal,699,1394,4182,triangles,"[[0.025, 0.025, 0.025], [0.792373, 0.63608, 0.975]]","[0.4024933064877795, 0.3239699586375172, 0.5050153847668086]",1.3655695103249046,1.4949739674237943,0.3657617163196551,0.16951268445875112,1.0281207253797884,2.258717406860515,"[0.38398042919709025, 0.5001850327698939, 0.5153421549750422, 0.4319779828467265, 0.3157733792739229, 0.17430690535920543, 0.12883553874376055, 0.05557611475221043, 0.020209496273531066]","[0.13449843102795986, 0.9024410856069566, 0.4092801718377704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.21937116627217673, 0.567671000441159, 0.6600378072926019, 0.43874233254435346, 0.038486169521434514, 0.0, 0.0, 0.0, 0.0]","[0.120718957125756, 0.5783699289159354, 0.7315208446724916, 0.33873379014391236, 0.03243195863080012, 0.0, 0.0, 0.0, 0.0]","[0.2628438772725172, 0.8234665775309874, 0.4974070842055863, 0.07319702911386554, 0.006654275373987777, 0.0, 0.0, 0.0, 0.0]"
36,animal,1289,2531,7593,triangles,"[[0.025, 0.025, 0.025], [0.944541, 0.808922, 0.975]]","[0.537115218452335, 0.3441770382989819, 0.512676535462946]",1.5370716810757394,1.1609056268803093,0.3788359435548885,0.16490124448979354,0.508733701428452,9.706847790100522,"[0.4624283444218866, 0.39457201127302277, 0.27393853011948716, 0.5026395048063984, 0.5001263072823665, 0.17843702420627144, 0.1306862712496636, 0.060316740576767815, 0.010052790096127969]","[0.06337619072795247, 0.9979064607842008, 0.012890072690431012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5631894954957962, 0.40813415971056116, 0.712898095564299, 0.08911226194553737, 0.008911226194553737, 0.0, 0.0, 0.0, 0.0]","[0.6605156726999066, 0.5053031125354377, 0.5553160485884332, 0.003449168003654865, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8574324490880312, 0.5118999696047947, 0.05261194132049279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37,animal,567,1130,3390,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.437258, 0.746203]]","[0.49997072798715064, 0.21122750307785626, 0.40921117384657363]",1.2619787738995454,0.7266777242960633,0.20692754781079142,0.066151452454775,0.7753439465011828,4.145759842592148,"[0.49395083402221995, 0.4991230940643374, 0.4577450137273975, 0.3956778932219877, 0.24826848202163934, 0.2172349217689344, 0.13965102113717212, 0.1086174608844672, 0.025861300210587433]","[0.5212202871694958, 0.8129123744845347, 0.25981317066858656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4351287666186529, 0.6488762309225525, 0.5782632293221571, 0.23474051883374697, 0.011450757016280339, 0.0, 0.0, 0.0, 0.0]","[0.4195082122710217, 0.7291016090998543, 0.520263459759695, 0.14655308725625213, 0.016487222316328366, 0.0, 0.0, 0.0, 0.0]","[0.7254054407325078, 0.6725921966534815, 0.14601308657142553, 0.009319984249239929, 0.0, 0.0, 0.0, 0.0, 0.0]"
38,animal,464,930,2790,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.260681, 0.292609]]","[0.49999996483773995, 0.14226109282538815, 0.16175876739141715]",1.0147216912247417,0.2657977489707383,0.037341527574388675,0.010707545265600237,1.4481771285963911,18.887271720025577,"[0.6329125993784445, 0.48489271726574373, 0.28327942956051344, 0.3445290359519758, 0.28838356342646865, 0.21437362237011828, 0.14546781517972313, 0.11484301198399194, 0.04338513786061918]","[0.9975718933295742, 0.04161112178542681, 0.05584650555412545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8900851908030992, 0.4377468151490652, 0.1269465763932289, 0.001459156050496884, 0.002918312100993768, 0.0, 0.0, 0.0, 0.0]","[0.9629032720371656, 0.2667673972662332, 0.040650270059616495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9966344467225079, 0.08197426185163485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,animal,649,1156,3468,triangles,"[[0.025, 0.025, 0.025], [0.883574, 0.975, 0.259557]]","[0.4338158648910754, 0.4999981966242648, 0.16579075871375118]",1.3017934935023296,0.6566653602038544,0.09634024821353845,0.0411982736919316,1.4751015246490844,26.06365431086066,"[0.7069861390459706, 0.43033938898450386, 0.30482373386402356, 0.24590822227685935, 0.21516969449225193, 0.20492351856404944, 0.17674653476149266, 0.1818696227255939, 0.09477712733587287]","[0.6234738260156192, 0.7191391220709258, 0.30678870803943165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.583986396622825, 0.6709228828514657, 0.4006638060972133, 0.21923113918526765, 0.015119388909328804, 0.0, 0.0, 0.0, 0.0]","[0.6352782398827416, 0.7613996551535799, 0.12456436076132187, 0.03425519920936351, 0.0015570545095165234, 0.0, 0.0, 0.0, 0.0]","[0.9455722183911045, 0.3242703080902279, 0.02723870587957914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
40,animal,2684,5390,16170,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.284845, 0.347879]]","[0.49999545289026287, 0.19432392539237422, 0.1988840029925573]",1.0364701021573173,0.30971525966423974,0.061404556625228174,0.020414892337801333,0.6302912083452007,7.767255070495214,"[0.5702815610844159, 0.531221180188223, 0.3385233011003382, 0.32289914874186104, 0.2734226662733501, 0.22915423459099815, 0.15624152358477147, 0.14322139661937386, 0.03906038089619287]","[0.9476243940122748, 0.3105435777846133, 0.07463708307269676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6470618154965471, 0.7029598257357775, 0.29134720488326205, 0.047428614748438, 0.0050816372944755, 0.0, 0.0, 0.0, 0.0]","[0.7267846328147336, 0.6765039349470476, 0.11884528586907593, 0.0015236575111419993, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9532326841824126, 0.3022137968345826, 0.0037776724604322827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41,animal,1824,3709,11127,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.147249, 0.467716]]","[0.49999289890639975, 0.11282513401258268, 0.28695588062712873]",1.055197741969248,0.33022653280136127,0.04832497326496326,0.01273435210482166,1.9634950592224185,47.85209262260944,"[0.7210807608349121, 0.4699457372337876, 0.27351339204082875, 0.1989188305751482, 0.21135125748609496, 0.1665945206066866, 0.19145937442858013, 0.16908100598887596, 0.08454050299443798]","[0.821357730473781, 0.5637634601639034, 0.08684606827590158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6338501017183259, 0.7169779839108933, 0.2753611097628793, 0.09005520570861461, 0.015586477911106376, 0.0, 0.0, 0.0, 0.0]","[0.7108580202892548, 0.6973607161065475, 0.09148172834946107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9790983075799167, 0.20338757113978945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42,animal,116,265,795,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.210109, 0.497043]]","[0.4983729618828131, 0.18689171481542297, 0.2931293174409167]",1.0768425770417884,0.28521658363575453,0.06764081394192736,0.01734615443649036,0.6818133959219773,5.815586413976326,"[0.5717374329980658, 0.4553203086319438, 0.3570125147227741, 0.36736070355531825, 0.35442546751463805, 0.21472491827529167, 0.1578098796962987, 0.07502436903594528, 0.03363161370576857]","[0.8988322629073767, 0.4333405933145984, 0.06570002543801975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7752249996866163, 0.6152579362592193, 0.14304747018026848, 0.004614434521944145, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8849904067559858, 0.46019501151311265, 0.07079923254047887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9881531118514463, 0.15343281226893837, 0.003435062961244889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43,animal,41,60,180,triangles,"[[0.025, 0.025, 0.025], [0.927106, 0.606166, 0.975]]","[0.38713217885299683, 0.4580717097672069, 0.3717371295727707]",1.4331954349606335,0.2362116170796114,0.22951126560676366,0.06935928627465138,0.024223793401085273,6.442940814242902,"[0.5867514420629373, 0.5150089076622288, 0.39202170583244283, 0.32796587154609597, 0.23572547017375647, 0.19729196960194834, 0.13836060205850922, 0.1101760349725166, 0.05893136754343912]","[0.8020324531366083, 0.5905738025921164, 0.03625005437905574, 0.08156262235287541, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.586601332759742, 0.6946104670456628, 0.3743075170943116, 0.18063596596093645, 0.026071170344877423, 0.0, 0.0, 0.0, 0.0]","[0.5775470360742272, 0.7470069448624734, 0.3216279901491205, 0.06916730970948828, 0.013833461941897657, 0.0, 0.0, 0.0, 0.0]","[0.8771174094163575, 0.4755798940666614, 0.06692291922494936, 0.0028477837968063557, 0.0014238918984031779, 0.0, 0.0, 0.0, 0.0]"
44,animal,401,798,2394,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.458833, 0.2663]]","[0.49999309832914074, 0.24197494947672446, 0.13311413449851092]",1.0718846775138637,0.4247572077241415,0.08173143881319156,0.029129945871614465,0.7985287238837036,11.658336177377965,"[0.4431529244354544, 0.5942860027111296, 0.4431529244354544, 0.3406898205197424, 0.2356651390061376, 0.22285725101667359, 0.1383251902862112, 0.11270941430728319, 0.0307389311747136]","[0.8223884258889713, 0.5681439902514482, 0.02982755948820103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6334954033324454, 0.7435991384204522, 0.2138246449535206, 0.004787118916869865, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5878838972412104, 0.7990359946999397, 0.12608362654010455, 0.00607631935133034, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9534683523291374, 0.30142716429452887, 0.006306007621224454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,animal,16542,33072,99216,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.290348, 0.486435]]","[0.5005469756722034, 0.23116938922717342, 0.2206424109201348]",1.0889590535594071,0.40357208573491893,0.09360080518398617,0.03349670885077222,0.5179725056146071,4.150634354679968,"[0.512607237823947, 0.3752073596443324, 0.4756149629294354, 0.42805346663649185, 0.27215745100962135, 0.23252287076550177, 0.21931134401746188, 0.10040760328510302, 0.026423053496079745]","[0.9650252546698218, 0.26149071416859687, 0.018677908154899777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6439703351164944, 0.7543652497078933, 0.12726080432064055, 0.006133050810633279, 0.0015332627026583198, 0.0, 0.0, 0.0, 0.0]","[0.8563054134785668, 0.5111840073716908, 0.07364515360439614, 0.0028880452393880837, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9709122212107572, 0.23938636743243952, 0.004860636902181512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,animal,515,1094,3282,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.322111, 0.704876]]","[0.49504916918153635, 0.26390710915535337, 0.4260189185016127]",1.2054071186520345,0.2968342044391056,0.1380328568618818,0.04926669900348728,0.0952757834188186,10.654475992259092,"[0.6633953178117231, 0.3139733565215789, 0.22028775820465615, 0.41272304123401093, 0.40512691164074693, 0.20509549901812812, 0.14939054866752544, 0.10128172791018673, 0.06076903674611204]","[0.995818324372611, 0.09022884265033602, 0.014304572615297174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9872016206717594, 0.15105374195820898, 0.051144180348055006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9985765604533572, 0.05294679535807832, 0.006353615442969399, 0.0010589359071615663, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9998833157528538, 0.015242123715744724, 0.0010161415810496482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47,animal,101,165,495,triangles,"[[0.025, 0.025, 0.025], [0.695803, 0.148154, 0.975]]","[0.4167858771542878, 0.10653472667758389, 0.5003118092498582]",1.16946294192035,0.2675530882099324,0.05677967065399075,0.016800011448158073,0.6000098439892368,37.034393403411585,"[0.6880427163551304, 0.3641101966112916, 0.37415461582815485, 0.33397693896070196, 0.2762215284637385, 0.14564407864451664, 0.1732662314908905, 0.115510820993927, 0.04017767686745287]","[0.9084500272304493, 0.397536583795947, 0.12916351098063258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5886565632544494, 0.7115819044046432, 0.3808954232822908, 0.04501491366063436, 0.005194028499303965, 0.0, 0.0, 0.0, 0.0]","[0.8372718413847705, 0.4934491840860815, 0.2339904195504967, 0.027060116546656084, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9674996931274865, 0.2528692379765022, 0.0012215905216256143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,animal,427,824,2472,triangles,"[[0.025, 0.025, 0.025], [0.488025, 0.456093, 0.975]]","[0.25718357214497806, 0.191296056272232, 0.5466128423100678]",1.141373438132323,0.7291413903737703,0.15654061904857003,0.06306159443465631,0.8618922753695194,8.201719044120184,"[0.5225727506203044, 0.4886055218299846, 0.4206710642493451, 0.35012374291560394, 0.2978664678535735, 0.2586735115570507, 0.15677182518609134, 0.08622450385235023, 0.031354365037218265]","[0.15392087065538532, 0.971788547781882, 0.17870473965921854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4558063791346962, 0.6353053514488022, 0.5344632321712145, 0.31059372737496993, 0.08067369542207012, 0.0, 0.0, 0.0, 0.0]","[0.29771127048765017, 0.8149638130667519, 0.49396786220576594, 0.05654850947810115, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5440596267097761, 0.8344202900211931, 0.08798807979133846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,animal,2324,4372,13116,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.800992, 0.691101]]","[0.4895134672321112, 0.3501374445682975, 0.35784473901312647]",1.3958345626416477,1.9441198769625452,0.4644869755302218,0.2306493780688004,1.2212713596830698,5.8985043668891075,"[0.5171637490805221, 0.39045863055579416, 0.5145779303351194, 0.3671862618471707, 0.3232273431753263, 0.2223804121046245, 0.12929093727013052, 0.09567529357989658, 0.025858187454026106]","[0.021387469370565463, 0.3983416170267818, 0.9169877492629942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7346407131062845, 0.38168483977030426, 0.3447475972118877, 0.40015346104951255, 0.18879035085412899, 0.002052069031023141, 0.0, 0.0, 0.0]","[0.6456875306494269, 0.6399565762353787, 0.36105012808503456, 0.19676276821565375, 0.06686113483056196, 0.0, 0.0, 0.0, 0.0]","[0.8176296119324852, 0.5482190884604785, 0.1738637680546089, 0.026627784296651816, 0.0, 0.0, 0.0, 0.0, 0.0]"
