Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Diameter,Eccentricity,A3,D1,D2,D3,D4
248,animal,1023,1850,5550,triangles,"[[-0.5752237332, -0.4540552179, -0.0635800197], [0.4247762668, 0.4769856211, 0.1089341225]]","[-1.1791713519765857e-12, 2.3635950290245315e-11, -4.4499409117763244e-12]",1.3771703500819445,0.5063264908108374,0.13524533458950957,0.07146539159063188,0.22472325737570445,1.0239769740182485,60.83449657167513,"[0.5820356321201806, 0.39756532248646215, 0.3403159160484116, 0.27670546445057764, 0.31805225798916975, 0.241719716071769, 0.18447030963371844, 0.17492874189404337, 0.16220665157447656, 0.16538717415436827, 0.09541567739675091, 0.1304014257755596, 0.07315201933750903, 0.03816627095870037]","[0.154665142652263, 0.258381767724957, 0.8570268492848926, 0.38393347176032344, 0.1655826821335992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.494595470910331, 0.3613365875562522, 0.29726981671294506, 0.6150410000957485, 0.2255150333684411, 0.15376025002393712, 0.23064037503590568, 0.1742616166937954, 0.01025068333492914, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.37242355796981863, 0.6558402278713787, 0.489537884375422, 0.30918182171079284, 0.23891322586743083, 0.175671489608405, 0.08900688806825854, 0.004684573056224134, 0.007026859584336201, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5589064718690404, 0.7411204940457808, 0.3626759864479353, 0.08234672156064232, 0.007008231622182325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
249,animal,1034,1990,5970,triangles,"[[-0.45973736, -0.369172476, -0.1419548059], [0.54026264, 0.3700333935, 0.1500507435]]","[1.651916619789154e-11, 3.369903581497268e-12, 2.1559783679169224e-12]",1.2773772185159897,1.05786432432858,0.1761918801892314,0.07812215128053104,1.7150988339939277,1.0084430293028748,20.80760979202502,"[0.3978016480974595, 0.45323302529136783, 0.43366900981116485, 0.32932759391674926, 0.28693889370964293, 0.20542216254213072, 0.26085353973603903, 0.23802885500913562, 0.14673011610152195, 0.1565121238416234, 0.17281547007512585, 0.10760208514111609, 0.0521707079472078, 0.019564015480202927]","[0.28213093914069287, 0.4822238037794821, 0.7183333840532534, 0.3961838719848027, 0.12205664742966145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.21133091819832284, 0.4914672516240066, 0.5676446756257276, 0.4840952428496465, 0.3194537135556043, 0.17938554684276242, 0.1351534941966018, 0.06880541522736093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.07834864369292209, 0.48616337881249094, 0.703128853654429, 0.4721008017394024, 0.18683138111389114, 0.07232182494731271, 0.010044697909348987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1929688025388201, 0.7906597838537496, 0.5584141453999484, 0.16052272069600962, 0.005123065554127967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250,animal,1033,1921,5763,triangles,"[[-0.5197784114, -0.3638173504, -0.0717846068], [0.4802215886, 0.3644554362, 0.1000204322]]","[-1.2789342783159222e-12, -2.8866008012559816e-12, -2.985221279638833e-13]",1.2489588556585522,0.734029076219751,0.1003922317813646,0.052215018505080424,1.2826156785194704,1.0090601745084888,73.45126875098688,"[0.5601498713430547, 0.4417181842590946, 0.29447878950606304, 0.3456924920288566, 0.26887193824466626, 0.22726080494489648, 0.1728462460144283, 0.1952522408681505, 0.1632436767914045, 0.1504402511607061, 0.13443596912233313, 0.13763682553000772, 0.07361969737651576, 0.03520942048442058]","[0.17765929918946985, 0.1250866494293206, 0.6870701468653987, 0.6780058969067523, 0.14502799933834273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4820283582649425, 0.3668771393460951, 0.46328281099908364, 0.43382552243844824, 0.299928756253742, 0.278505273664189, 0.20620101992444761, 0.14193057215578864, 0.00535587064738825, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.21956210452909108, 0.5826004357801625, 0.6543385491411526, 0.35651668458189045, 0.1999971645215483, 0.12608516893749785, 0.034782115568964926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.30250760616553657, 0.8343891115115349, 0.4554235389525111, 0.06980944757666228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
251,animal,1000,1996,5988,triangles,"[[-0.4617498126, -0.3753181373, -0.0793738566], [0.5382501874, 0.3755053295, 0.0933898751]]","[-1.1336752487540927e-11, 6.42930371209288e-12, 1.3236240721878924e-12]",1.2623720470956572,0.48249073166485595,0.10779707539433936,0.053651386832091065,0.34502665461460513,1.0088729908800622,60.152702354864466,"[0.5707113555049532, 0.45844026917610997, 0.3742369544294775, 0.32433869383888053, 0.22454217265768653, 0.1933557597885634, 0.1715252707801772, 0.1746439120670895, 0.13722021662414177, 0.1216270101895802, 0.10603380375501864, 0.11850836890266789, 0.10291516246810632, 0.040542336729860066]","[0.26502892004589695, 0.5910565597848972, 0.6162974093130779, 0.34285487275778737, 0.28816636544672924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26868958653329755, 0.4841482172439606, 0.5171007137055915, 0.44359129852195345, 0.40049957237982087, 0.22306305297103945, 0.10139229680501793, 0.09378787454464159, 0.0025348074201254484, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09655686802489806, 0.5961337069363272, 0.6339168292069395, 0.4051190332348984, 0.24559029475897987, 0.09025968097979602, 0.02938687287714289, 0.0020990623483673494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3028420140430792, 0.8766479353878608, 0.37137994353703924, 0.04303544410085862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
252,animal,1007,1989,5967,triangles,"[[-0.4661933636, -0.500134582, -0.1096845814], [0.5309012145, 0.499865418, 0.1306027556]]","[-7.025409590088913e-13, 2.219199374773953e-12, -5.124894039451485e-12]",1.432457888385892,0.9467253277060814,0.1548901817948687,0.09551454797697924,0.8223951963023807,1.0053684222683201,24.597851372257267,"[0.3443916590667759, 0.560038772688028, 0.3862336363365711, 0.2864566136162902, 0.2993310681608426, 0.2542704772549093, 0.22852156816580457, 0.21886572725739029, 0.14161899999007607, 0.14805622726235226, 0.15449345453462843, 0.09977702272028087, 0.07724672726731421, 0.019311681816828553]","[0.22191907684557696, 0.3847954635212298, 0.7146201465394267, 0.4927010696938498, 0.22191907684557696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.17214381384786395, 0.4187976366746541, 0.4753224710724602, 0.49844626696247174, 0.39310453013019675, 0.3494262490046193, 0.20040623104676697, 0.06166345570669753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.053892578860445885, 0.37724805202312117, 0.6661122747151111, 0.523835866523534, 0.34491250470685364, 0.12071937664739878, 0.053892578860445885, 0.015089922080924847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.16444152513342625, 0.6702779557069004, 0.6792149951163258, 0.24844969558202443, 0.02502371034639095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
253,animal,1060,1963,5889,triangles,"[[-0.4528388255, -0.3608290166, -0.0962391636], [0.5471611745, 0.365766479, 0.131848052]]","[1.1613772577932161e-11, 1.7098964962103128e-12, 2.52698899045895e-12]",1.2569665039874256,0.9466642824392014,0.12798108316379447,0.05930147614688179,2.133067471925497,1.010383205757731,35.89907755499051,"[0.4299069393858439, 0.4908638934778665, 0.4202821571607877, 0.33686737787696724, 0.2919517274933716, 0.23420303414303437, 0.17966260153438252, 0.16362129782595553, 0.1475799941175285, 0.1315386904091015, 0.1572047763425847, 0.11228912595898907, 0.08983130076719126, 0.022457825191797814]","[0.3317255258416956, 0.5025542397481976, 0.732974365482549, 0.2880251571679393, 0.13110110602126893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2297275672805978, 0.5707664300476708, 0.5660297791759059, 0.4428768565100184, 0.2652524488188346, 0.1563094787682418, 0.08999636656353316, 0.04499818328176658, 0.0023683254358824513, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.11378673593778317, 0.592888781991607, 0.660761571849232, 0.4172180317718716, 0.1457268723413714, 0.05988775575672798, 0.0059887755756727985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.31034804938178207, 0.8514260621782922, 0.4208384543972857, 0.04062147243217043, 0.0016248588972868172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
254,animal,1043,1940,5820,triangles,"[[-0.4319081113, -0.3378445703, -0.0609741673], [0.5680918887, 0.3365345017, 0.0906595713]]","[-6.043058446377606e-12, -4.987399678192348e-12, -1.646006973350324e-12]",1.21563971777554,0.5753314171059903,0.08685578992945987,0.03998981220529415,1.052938892963179,1.0041984847018304,75.87104434892935,"[0.5739597438706405, 0.4521135412612308, 0.36233212881219207, 0.2565183212829678, 0.262931279315042, 0.19238874096222588, 0.17314986686600328, 0.12184620260940972, 0.1507045137537436, 0.1442915557216694, 0.17635634588204038, 0.1539109927697807, 0.1282591606414839, 0.057716622288667765]","[0.3942331368697508, 0.418493637600197, 0.7460103974612208, 0.2850608835827429, 0.17791033868993883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.36647757946659393, 0.5160602649631629, 0.4761715488307445, 0.4661993697976399, 0.3390540871255563, 0.15456877501312125, 0.11468005888070286, 0.05734002944035143, 0.002493044758276149, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15449577515992574, 0.7209802840796535, 0.5989095481508233, 0.29182535307985974, 0.10681189393772644, 0.03242503923109553, 0.0019073552488879722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.40998435235072417, 0.8774286328718149, 0.24847536506104495, 0.01708268134794684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
255,animal,1073,1983,5949,triangles,"[[-0.4184526874, -0.478016091, -0.0693691954], [0.5815473126, 0.4807150394, 0.0935092944]]","[-2.593231291914062e-11, -1.0605608990335475e-12, 1.4907654506549363e-12]",1.3948816375727333,0.9804079673465073,0.12402585673946173,0.05242587220384977,3.0316341689239,1.0003013088708528,73.72905277437306,"[0.606093598423682, 0.5137950808972329, 0.2953552560846369, 0.22459305931435933, 0.22766967656524095, 0.17229056604937154, 0.17229056604937154, 0.11691145553350211, 0.15383086254408174, 0.11075822103173884, 0.17536718330025317, 0.15690747979496336, 0.11691145553350211, 0.033842789759697976]","[0.27325331803049707, 0.43761621609395396, 0.72936036015659, 0.3883073466749169, 0.22599898483725323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26114324870050676, 0.5533134180386975, 0.4602326561256456, 0.43954804236718964, 0.32061151325606774, 0.2482153651014718, 0.22494517462320882, 0.07498172487440294, 0.002585576719806998, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.128718404790325, 0.6619803674931, 0.6415488746692389, 0.312601840205075, 0.15936564402611667, 0.09807116555453334, 0.028604089953405555, 0.006129447847158334, 0.006129447847158334, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3389991526099826, 0.8663311677810667, 0.3602889544647158, 0.06878243676144574, 0.0032753541314974165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
256,animal,998,1974,5922,triangles,"[[-0.2009048313, -0.2910458914, -0.454801659], [0.7990951687, 0.2914963004, 0.4719781019]]","[7.141741925256958e-12, 2.4260582943991073e-12, 6.449666816357309e-12]",1.4826584672273682,0.643297255936629,0.28511542084392405,0.11010995647943564,0.1941464890558707,1.2918308440743684,5.100527989613686,"[0.40448203031744634, 0.42389716777268377, 0.4336047365003025, 0.4141895990450651, 0.28151949310094265, 0.19738723079491383, 0.21680236825015126, 0.21680236825015126, 0.19415137455237425, 0.11649082473142455, 0.12619839345904327, 0.11325496848888499, 0.058245412365712276, 0.03883027491047485]","[0.22162212958268482, 0.6886770307693346, 0.6593716252046821, 0.2014746632569862, 0.01648429063011705, 0.023810642021280186, 0.02014746632569862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24825970343141665, 0.5451977800846797, 0.5573673733901413, 0.4283696843522483, 0.30910766995872463, 0.2068830861928472, 0.0851871531382312, 0.03407486125529248, 0.0121695933054616, 0.00730175598327696, 0.0, 0.0, 0.0, 0.0]","[0.1598556585368322, 0.6518789192281209, 0.6041298264184177, 0.381992742477625, 0.18269218118495106, 0.06850956794435666, 0.022836522648118883, 0.0041520950269307065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.35043093295935157, 0.8583018502917452, 0.36397415742154876, 0.08464515288873227, 0.02877935198216897, 0.006771612231098581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
257,animal,1002,1977,5931,triangles,"[[-0.4532812021, -0.3887439108, -0.439826211], [0.4468276028, 0.3456498594, 0.560173789]]","[1.129145801642232e-13, 2.4475704202628337e-12, 2.02651496046296e-12]",1.5328176898663053,1.221510983801938,0.3109864852738664,0.13884763702154848,0.8359162536876583,1.132528541870497,16.53800826410073,"[0.4119787068882552, 0.4854322747830604, 0.3704614728607566, 0.32575060544652734, 0.32575060544652734, 0.26187793771191414, 0.25868430432518347, 0.2107798035242236, 0.169262569496725, 0.12774533546922642, 0.08622810144172784, 0.10219626837538114, 0.047904500800959905, 0.009580900160191981]","[0.14985469005689608, 0.31793495052611737, 0.7087721827015355, 0.34021064769673703, 0.5082909081659583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2998912162229646, 0.3816797297383186, 0.42802655406368584, 0.4062162837929248, 0.4961836486598142, 0.267175810816823, 0.2835335135198938, 0.13086162162456638, 0.032715405406141596, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.12807238805881271, 0.517122472539357, 0.5702845958845245, 0.4905414108667732, 0.3044739791586868, 0.18365097155603333, 0.14257114897113113, 0.055578583497220606, 0.02174814136847763, 0.00241646015205307, 0.0, 0.0, 0.0, 0.0]","[0.24618131091543854, 0.6794604181266104, 0.5947740471716995, 0.3367760333323199, 0.10241142534082243, 0.007877801949294033, 0.001969450487323508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
258,animal,979,1942,5826,triangles,"[[-0.4711215727, -0.3454492825, -0.0557741319], [0.5288784273, 0.3463112529, 0.0874225797]]","[1.2756150701039836e-11, -9.14731271816675e-12, 1.4765388677882087e-15]",1.2243520476357885,0.43129334858373386,0.07793236682635232,0.04006625447988802,0.44188414362731515,1.004465717908043,91.26144093706725,"[0.6093333477767907, 0.47809231902486654, 0.30310428068896766, 0.2718564167004143, 0.21561026152101823, 0.1781128247347542, 0.1781128247347542, 0.19061197033017555, 0.10624273756108145, 0.09061880556680477, 0.14374017434734548, 0.1624888927404775, 0.13124102875192414, 0.06562051437596207]","[0.33494228172561324, 0.32268829580882247, 0.7638317888132887, 0.3717042394759854, 0.24916438030807814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2752398485331081, 0.48617132124072365, 0.5427626919671571, 0.46559264097656605, 0.26752284343404903, 0.2598058383349899, 0.16205710708024124, 0.10546573635380778, 0.007717005099059106, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.14814814814814814, 0.6152263374485597, 0.6419753086419753, 0.3950617283950617, 0.15020576131687244, 0.09259259259259259, 0.01440329218106996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3622922015184682, 0.8838680433597111, 0.2951432158922004, 0.02030085611956934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
259,animal,1012,1948,5844,triangles,"[[-0.2611862864, -0.2246084992, -0.5049024066], [0.3662796267, 0.2181895599, 0.4950975934]]","[7.898690397044613e-12, -2.1081450510720314e-12, -3.0645148418967067e-12]",1.2608662075117818,0.9697419350653109,0.2206854352810448,0.09539747316787935,0.8860177304828466,1.0235843253638892,7.312097597093228,"[0.36618394641335933, 0.394594769841982, 0.5113948217152087, 0.3377731229847366, 0.3093622995561139, 0.3125190577148498, 0.2083460384765665, 0.1799352150479438, 0.1578379079367928, 0.1578379079367928, 0.09154598660333983, 0.06944867949218883, 0.04735137238103784, 0.012627032634943424]","[0.1185710549118732, 0.7489738301933324, 0.3458322434929635, 0.296427637279683, 0.4663794826533679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.22820560563091877, 0.28702148337084626, 0.3881847930835216, 0.726964248865504, 0.3858321579739245, 0.13174756613743763, 0.11998439058945214, 0.07528432350710722, 0.009410540438388402, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1395307567504787, 0.478064396079509, 0.4963635117189161, 0.5146626273583231, 0.4666274488048796, 0.14639292511525634, 0.03888562073373997, 0.006862168364777641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23388466439969932, 0.7093857176420633, 0.5914769198868429, 0.28220794216823225, 0.11211000442299637, 0.0038658622214826337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
260,animal,1068,2097,6291,triangles,"[[-0.4256076037, -0.2183713829, -0.1741800065], [0.5743923963, 0.2246055629, 0.2522515593]]","[-1.2605723196269254e-11, 4.4680661365664715e-12, -4.965566420786261e-13]",1.1739133080517214,1.2639540170482464,0.11895450179782041,0.0612880542943816,4.753240423544853,1.035940220437644,37.09597896327673,"[0.5547764046835144, 0.5425161526463097, 0.3739376871347445, 0.25440022977199833, 0.17777365453946872, 0.199229095604577, 0.11953745736274621, 0.13486277240925212, 0.12260252037204739, 0.11953745736274621, 0.15325315046505925, 0.12260252037204739, 0.1379278354185533, 0.05210607115812014]","[0.39180113717422094, 0.8160931003580114, 0.33637561045201403, 0.185388830760485, 0.18156638064171213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3314841241034345, 0.6767800867111787, 0.5064340784913582, 0.3268801779353312, 0.20487560448059491, 0.13351443887499445, 0.08977695027801351, 0.029925650092671167, 0.002301973084051628, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1919922519202707, 0.7452790142723236, 0.6161205902532323, 0.16581149029477923, 0.02443537751712536, 0.0017453841083660973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.47849683126229875, 0.8703945427562674, 0.11595475358810307, 0.002935563381977293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
261,animal,1020,1925,5775,triangles,"[[-0.4494193297, -0.1313216316, -0.2377712263], [0.5505806703, 0.1263525449, 0.1462539033]]","[-9.13361260337163e-12, 7.093934546479189e-12, 4.034446640106405e-12]",1.1017582681329194,0.542956330698183,0.07482447342650536,0.035997601575725055,1.092182462177402,1.0029344254591788,17.11971945286098,"[0.5450877837049611, 0.5574061516982936, 0.3356755278183094, 0.23404899187331663, 0.22173062387998418, 0.20941225588665172, 0.16629796790998813, 0.14166123192332322, 0.1570591919149888, 0.13242245592832388, 0.12626327193165765, 0.12318367993332455, 0.09854694394665964, 0.030795919983331137]","[0.19487139686449326, 0.8563098881449367, 0.3091709661792441, 0.2829382781397931, 0.23047290206089105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.30609748784520885, 0.6217605221855804, 0.5284964438577434, 0.3539252203210227, 0.2941405547262554, 0.12196071781332539, 0.07413298533751152, 0.09087269170404637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2665664786315408, 0.5351678158785896, 0.6409804638850027, 0.46394776433581153, 0.12819609277700056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4011899510544578, 0.8226079668679639, 0.3978186069279498, 0.06405553840365293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
262,animal,1014,1930,5790,triangles,"[[-0.4584596258, -0.3615813096, -0.1866108326], [0.5415403742, 0.4283034008, 0.2219211513]]","[1.7694417560154736e-11, 2.648643998888585e-12, -2.2391189836536587e-12]",1.3382138235696721,0.7212621508122529,0.11213283705767324,0.048699541672331564,1.3988698390570657,1.1795394792996388,25.248748315613437,"[0.5500025016928322, 0.5251436315598228, 0.35113154062875723, 0.20508567859732724, 0.2392666250302151, 0.19265624353082256, 0.19265624353082256, 0.20508567859732724, 0.12429435066504681, 0.11186491559854213, 0.15226057956468234, 0.14293850326480384, 0.10565019806528979, 0.009322076299878511]","[0.10134489691905416, 0.814512690053139, 0.16515464683105122, 0.30778820545786817, 0.45042176408468515, 0.037535147007057096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.36934086137781896, 0.3969036122269099, 0.4906169651138192, 0.3886347869721826, 0.36934086137781896, 0.36658458629290985, 0.08820080271709109, 0.12127610373600026, 0.14332630441527303, 0.022050200679272772, 0.0, 0.0, 0.0, 0.0]","[0.22886741591645066, 0.5021751067681345, 0.5555034366904142, 0.4843989967940412, 0.38440837818976664, 0.0666604124028497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.39890379857753844, 0.750012671979888, 0.4963319152808082, 0.17831183623051258, 0.014706130823135058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
